Date,Message,Admin,
05/29/2026 18:32:01,Identity status for User:(6626673), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:32:01,KYC status for User:(6626673), was changed to Approved by m.garcia.,m.garcia
05/29/2026 18:31:51,Player profile (244940197575 - 6626673) was modified.,m.garcia,
05/29/2026 18:30:41,Identity status for User:(6628154), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:30:41,KYC status for User:(6628154), was changed to Approved by m.garcia.,m.garcia
05/29/2026 18:30:33,Player profile (244921078630 - 6628154) was modified.,m.garcia,
05/29/2026 18:30:25,Player profile (244921078630 - 6628154) was modified.,m.garcia,
05/29/2026 18:25:03,Identity status for User:(6629858), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:25:03,KYC status for User:(6629858), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:54,Identity status for User:(6629856), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:54,KYC status for User:(6629856), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:39,Identity status for User:(6629840), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:39,KYC status for User:(6629840), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:35,Identity status for User:(6629820), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:35,KYC status for User:(6629820), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:30,Identity status for User:(6629816), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:30,KYC status for User:(6629816), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:22,KYC status for User:(6629811), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:22,Identity status for User:(6629811), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:18,Identity status for User:(6629809), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:18,KYC status for User:(6629809), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:09,Identity status for User:(6629770), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:09,KYC status for User:(6629770), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:24:02,Identity status for User:(6629766), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:24:02,KYC status for User:(6629766), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:57,KYC status for User:(6629735), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:57,Identity status for User:(6629735), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:53,Identity status for User:(6629668), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:53,KYC status for User:(6629668), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:48,Identity status for User:(6629348), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:48,KYC status for User:(6629348), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:42,Identity status for User:(6626987), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:42,KYC status for User:(6626987), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:31,KYC status for User:(6624886), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:31,Identity status for User:(6624886), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:25,KYC status for User:(6622486), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:25,Identity status for User:(6622486), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:08,Identity status for User:(6621449), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:08,KYC status for User:(6621449), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:23:00,Identity status for User:(6620145), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:23:00,KYC status for User:(6620145), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:22:38,Identity status for User:(6618836), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:22:38,KYC status for User:(6618836), was changed to Approved by m.garcia.,m.garcia
05/29/2026 18:22:31,Player profile (244927669206 - 6618836) was modified.,m.garcia,
05/29/2026 18:21:13,Identity status for User:(6616364), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:21:13,KYC status for User:(6616364), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:21:07,Identity status for User:(6613202), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:21:07,KYC status for User:(6613202), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:20:48,Identity status for User:(6610943), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:20:48,KYC status for User:(6610943), was changed to Approved by m.garcia.,m.garcia
05/29/2026 18:20:41,Player profile (244931054956 - 6610943) was modified.,m.garcia,
05/29/2026 18:20:03,KYC status for User:(6610419), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:20:03,Identity status for User:(6610419), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:19:57,Identity status for User:(6576295), was changed to Pending by m.garcia.,m.garcia
05/29/2026 18:19:57,KYC status for User:(6576295), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:19:52,KYC status for User:(6306725), was changed to Rejected by m.garcia.,m.garcia
05/29/2026 18:19:52,Identity status for User:(6306725), was changed to Pending by m.garcia.,m.garcia
