Date,Message,Admin,
05/15/2026 18:49:38,Identity status for User:(6193044), was changed to NotVerified by m.garcia.,m.garcia
05/15/2026 18:49:38,KYC status for User:(6193044), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:49:25,Player profile (244953050198 - 6193044) was modified.,m.garcia,
05/15/2026 18:35:49,Identity status for User:(3605228), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:35:49,KYC status for User:(3605228), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:35:30,Player profile (244912787595 - 3605228) was modified.,m.garcia,
05/15/2026 18:34:48,Identity status for User:(6565756), was changed to NotVerified by m.garcia.,m.garcia
05/15/2026 18:34:48,KYC status for User:(6565756), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:34:38,Player profile (244921479942 - 6565756) was modified.,m.garcia,
05/15/2026 18:33:57,Identity status for User:(6520701), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:33:57,KYC status for User:(6520701), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:33:47,Player profile (244940651459 - 6520701) was modified.,m.garcia,
05/15/2026 18:29:47,Identity status for User:(6609825), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:29:47,KYC status for User:(6609825), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:29:27,Player profile (244954306259 - 6609825) was modified.,m.garcia,
05/15/2026 18:27:57,Identity status for User:(6609803), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:27:57,KYC status for User:(6609803), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:27:32,Player profile (244939221118 - 6609803) was modified.,m.garcia,
05/15/2026 18:26:33,Identity status for User:(6609799), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:26:33,KYC status for User:(6609799), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:26:02,Player profile (244947157336 - 6609799) was modified.,m.garcia,
05/15/2026 18:24:41,Identity status for User:(6609793), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:24:41,KYC status for User:(6609793), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:24:15,Player profile (244923909203 - 6609793) was modified.,m.garcia,
05/15/2026 18:23:26,Identity status for User:(6609788), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:23:26,KYC status for User:(6609788), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:22:52,Player profile (244944839771 - 6609788) was modified.,m.garcia,
05/15/2026 18:21:10,Identity status for User:(6609766), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:21:10,KYC status for User:(6609766), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:20:51,Identity status for User:(6609757), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:20:51,KYC status for User:(6609757), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:20:24,Player profile (244957448898 - 6609757) was modified.,m.garcia,
05/15/2026 18:19:27,KYC status for User:(6596835), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:19:27,Identity status for User:(6596835), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:18:56,Identity status for User:(6574076), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:18:56,KYC status for User:(6574076), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:17:39,Identity status for User:(6409895), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:17:39,KYC status for User:(6409895), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:17:28,Identity status for User:(6605206), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:17:28,KYC status for User:(6605206), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:16:08,Identity status for User:(6144949), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:16:08,KYC status for User:(6144949), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:10:46,KYC status for User:(6570543), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:10:46,Identity status for User:(6570543), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:10:22,Player profile (244976652582 - 6570543) was modified.,m.garcia,
05/15/2026 18:09:45,Identity status for User:(6596227), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:09:45,KYC status for User:(6596227), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:09:36,Identity status for User:(6609667), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:09:36,KYC status for User:(6609667), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:09:30,Identity status for User:(6609705), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:09:30,KYC status for User:(6609705), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:09:11,Identity status for User:(6609744), was changed to Pending by m.garcia.,m.garcia
05/15/2026 18:09:11,KYC status for User:(6609744), was changed to Approved by m.garcia.,m.garcia
05/15/2026 18:08:49,Player profile (244934798806 - 6609744) was modified.,m.garcia,
05/15/2026 18:07:09,KYC status for User:(6609754), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 18:07:09,Identity status for User:(6609754), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:36:50,KYC status for User:(6609767), was changed to Approved by m.garcia.,m.garcia
05/15/2026 17:36:50,Identity status for User:(6609767), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:36:23,Player profile (244958474064 - 6609767) was modified.,m.garcia,
05/15/2026 17:31:42,Identity status for User:(6609774), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:31:42,KYC status for User:(6609774), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:45,Identity status for User:(6609692), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:45,KYC status for User:(6609692), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:40,KYC status for User:(6609684), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:40,Identity status for User:(6609684), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:37,Identity status for User:(6609678), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:37,KYC status for User:(6609678), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:34,KYC status for User:(6609677), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:34,Identity status for User:(6609677), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:30,Identity status for User:(6609672), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:30,KYC status for User:(6609672), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:27,Identity status for User:(6609668), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:27,KYC status for User:(6609668), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:23,Identity status for User:(6609660), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:23,KYC status for User:(6609660), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:20,Identity status for User:(6609640), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:20,KYC status for User:(6609640), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:15,KYC status for User:(6609635), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:15,Identity status for User:(6609635), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:11,Identity status for User:(6609630), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:11,KYC status for User:(6609630), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:08,Identity status for User:(6609625), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:08,KYC status for User:(6609625), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:17:04,Identity status for User:(6609624), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:17:04,KYC status for User:(6609624), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:16:53,Identity status for User:(6609616), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:16:53,KYC status for User:(6609616), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:16:41,Identity status for User:(6609612), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:16:41,KYC status for User:(6609612), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:12:59,Identity status for User:(6609598), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:12:59,KYC status for User:(6609598), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:12:56,Identity status for User:(6609593), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:12:56,KYC status for User:(6609593), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:12:48,KYC status for User:(6609585), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:12:48,Identity status for User:(6609585), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:12:36,Identity status for User:(6609579), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:12:36,KYC status for User:(6609579), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:12:32,KYC status for User:(6609560), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:12:32,Identity status for User:(6609560), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:12:27,Identity status for User:(6609555), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:12:27,KYC status for User:(6609555), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:11:35,Identity status for User:(6609552), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:11:35,KYC status for User:(6609552), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:11:32,Identity status for User:(6609480), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:11:32,KYC status for User:(6609480), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:11:27,Identity status for User:(6570393), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:11:27,KYC status for User:(6570393), was changed to Rejected by m.garcia.,m.garcia
05/15/2026 17:11:21,Identity status for User:(6548717), was changed to Pending by m.garcia.,m.garcia
05/15/2026 17:11:21,KYC status for User:(6548717), was changed to Rejected by m.garcia.,m.garcia
